method,run,generation,best
NSGA_II,9,7,0.2238985890010581
NSGA_II,9,8,0.218017763910037
NSGA_II,9,9,0.218017763910037
NSGA_II,9,10,0.2157402707908984
NSGA_II,9,11,0.21570177049131875
NSGA_II,9,12,0.21517423834287724
NSGA_II,9,13,0.21517423834287724
NSGA_II,9,14,0.21517423834287724
NSGA_II,9,15,0.21517423834287724
NSGA_II,9,16,0.21517423834287724
NSGA_II,9,17,0.215500022508524
NSGA_II,9,18,0.215500022508524
NSGA_II,9,19,0.215500022508524
NSGA_II,9,20,0.215500022508524
NSGA_II,9,21,0.21575679929771507
NSGA_II,9,22,0.21575679929771507
NSGA_II,9,23,0.21575679929771507
NSGA_II,9,24,0.21518756554629442
NSGA_II,9,25,0.21575679929771507
NSGA_II,9,26,0.21575679929771507
NSGA_II,9,27,0.218017763910037
NSGA_II,9,28,0.21725060821315004
NSGA_II,9,29,0.21725060821315004
NSGA_II,9,30,0.21765080783489965
NSGA_II,9,31,0.218017763910037
NSGA_II,9,32,0.218017763910037
NSGA_II,9,33,0.218017763910037
NSGA_II,9,34,0.218017763910037
NSGA_II,9,35,0.218017763910037
NSGA_II,9,36,0.21919518387187042
NSGA_II,9,37,0.21927915012497068
NSGA_II,9,38,0.21927915012497068
NSGA_II,9,39,0.21927915012497068
NSGA_II,9,40,0.21927915012497068
NSGA_II,9,41,0.21927915012497068
NSGA_II,9,42,0.21927915012497068
NSGA_II,9,43,0.21927915012497068
NSGA_II,9,44,0.21927915012497068
NSGA_II,9,45,0.21927915012497068
NSGA_II,9,46,0.21927915012497068
NSGA_II,9,47,0.21927915012497068
NSGA_II,9,48,0.21927915012497068
NSGA_II,9,49,0.21927915012497068
NSGA_II,9,50,0.21927915012497068
NSGA_II,9,51,0.21927915012497068
NSGA_II,9,52,0.21927915012497068
NSGA_II,9,53,0.21927915012497068
NSGA_II,9,54,0.21927915012497068
NSGA_II,9,55,0.21927915012497068
NSGA_II,9,56,0.21927915012497068
NSGA_II,9,57,0.21927915012497068
NSGA_II,9,58,0.21927915012497068
NSGA_II,9,59,0.21927915012497068
NSGA_II,9,60,0.21927915012497068
NSGA_II,9,61,0.21927915012497068
NSGA_II,9,62,0.21927915012497068
NSGA_II,9,63,0.21927915012497068
NSGA_II,10,0,0.41729443522444193
NSGA_II,10,1,0.41729443522444193
NSGA_II,10,2,0.3517822377034248
NSGA_II,10,3,0.2770219754516028
NSGA_II,10,4,0.25521546839084486
NSGA_II,10,5,0.2445973224710427
NSGA_II,10,6,0.2283402045480072
NSGA_II,10,7,0.22297891592745506
NSGA_II,10,8,0.22297891592745506
NSGA_II,10,9,0.22297891592745506
NSGA_II,10,10,0.22297891592745506
NSGA_II,10,11,0.2228276736842571
NSGA_II,10,12,0.22259707057941114
NSGA_II,10,13,0.2217470675653769
NSGA_II,10,14,0.2170128007121365
NSGA_II,10,15,0.21647227446184397
NSGA_II,10,16,0.21647227446184397
NSGA_II,10,17,0.21647227446184397
NSGA_II,10,18,0.21537132991950442
NSGA_II,10,19,0.21537132991950442
NSGA_II,10,20,0.21537132991950442
NSGA_II,10,21,0.21590447409779845
NSGA_II,10,22,0.21626528317183807
NSGA_II,10,23,0.21626528317183807
NSGA_II,10,24,0.21525301603103486
NSGA_II,10,25,0.21525301603103486
NSGA_II,10,26,0.21525301603103486
NSGA_II,10,27,0.21525301603103486
NSGA_II,10,28,0.21701641359115956
NSGA_II,10,29,0.21701641359115956
NSGA_II,10,30,0.21631861429172264
NSGA_II,10,31,0.21864955224474653
NSGA_II,10,32,0.21864955224474653
NSGA_II,10,33,0.21929944944903404
NSGA_II,10,34,0.21916929224351767
NSGA_II,10,35,0.21916929224351767
NSGA_II,10,36,0.21929944944903404
NSGA_II,10,37,0.21929944944903404
NSGA_II,10,38,0.21929944944903404
NSGA_II,10,39,0.21929944944903404
NSGA_II,10,40,0.21929944944903404
NSGA_II,10,41,0.21929944944903404
NSGA_II,10,42,0.21929944944903404
NSGA_II,10,43,0.21754877951215132
NSGA_II,10,44,0.21929944944903404
NSGA_II,10,45,0.21929944944903404
NSGA_II,10,46,0.21929944944903404
NSGA_II,10,47,0.21929944944903404
NSGA_II,10,48,0.21929944944903404
NSGA_II,10,49,0.21929944944903404
NSGA_II,10,50,0.21929944944903404
NSGA_II,10,51,0.21929944944903404
NSGA_II,10,52,0.21929944944903404
NSGA_II,10,53,0.21929944944903404
NSGA_II,10,54,0.21929944944903404
NSGA_II,10,55,0.21929944944903404
NSGA_II,10,56,0.21929944944903404
